pairid	q_acc	r_acc	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular	syn2b_legacy_adjacency	syn2b_junctions	status	syn2b_rev_breakpoints	syn2b_rev_scj_distance	syn2b_rev_breakpoint_density	syn2b_rev_inverted_fraction	syn2b_rev_raw_inverted_fraction	syn2b_rev_orientation_mismatches	syn2b_rev_orientation_mismatches_raw	syn2b_rev_orientation_uninformative	syn2b_rev_observable_fraction	syn2b_rev_observable_adjacencies	syn2b_rev_structural	syn2b_rev_shared_tags	syn2b_rev_repeats_dropped	syn2b_rev_landmarks_collapsed	syn2b_rev_circular	syn2b_rev_legacy_adjacency	syn2b_rev_junctions	reverse_status	syn2b_scj_corrected	syn2b_hidden_a	syn2b_hidden_b
GCA_009830035.1__GCF_006494415.1	GCA_009830035.1	GCF_006494415.1	0	6	0.00000	0.42105	0.57895	8	11	0	0.4000	2	0.4000	19	2	0	false	0.0000		ok	0	6	0.00000	0.42105	0.57895	8	11	0	0.3333	3	0.4000	19	2	0	false	0.0000		ok	-3.00	3.00	6.00
GCF_002850745.1__GCF_014646355.1	GCF_002850745.1	GCF_014646355.1	0	7	0.00000	0.39130	0.60870	9	14	0	0.7500	3	0.3636	23	7	0	false	0.0000		ok	0	7	0.00000	0.39130	0.60870	9	14	0	0.1818	2	0.3636	23	7	0	false	0.0000		ok	-3.00	1.00	9.00
GCF_003989515.1__GCF_015350905.1	GCF_003989515.1	GCF_015350905.1	0	2	0.00000	0.33333	0.33333	3	3	0	0.0000	0	0.5000	9	1	0	false	0.0000		ok	0	2	0.00000	0.33333	0.33333	3	3	0	0.5000	1	0.5000	9	1	0	false	0.0000		ok			
GCA_902611265.1__GCA_902576395.1	GCA_902611265.1	GCA_902576395.1	0	0	0.00000	0.20000	0.80000	1	4	0	0.0000	0	1.0000	5	0	0	false	0.0000		ok	0	0	0.00000	0.20000	0.80000	1	4	0	0.0000	0	1.0000	5	0	0	false	0.0000		ok			
GCF_003149515.1__GCF_001562275.1	GCF_003149515.1	GCF_001562275.1	3	28	0.04478	0.10448	0.10448	7	7	0	1.0000	67	0.6543	67	14	0	true	0.0012	1675691,2212180,2905508	ok	3	28	0.04478	0.10448	0.10448	7	7	0	1.0000	67	0.6543	67	14	0	true	0.0012	304672,430083,935335	ok	28.00	0.00	0.00
GCF_006782915.1__GCF_002005225.1	GCF_006782915.1	GCF_002005225.1	0	21	0.00000	0.00000	0.00000	0	0	0	0.2826	13	0.5435	47	41	0	false	0.0008		ok	0	21	0.00000	0.00000	0.00000	0	0	0	1.0000	25	0.5435	47	41	0	false	0.0008		ok	-12.00	33.00	0.00
GCF_005576615.1__GCF_000337195.1	GCF_005576615.1	GCF_000337195.1	0	40	0.00000	0.48235	0.48235	41	41	0	1.0000	46	0.5238	85	3	0	false	0.0020		ok	0	40	0.00000	0.48235	0.48235	41	41	0	0.4512	37	0.5238	85	3	0	false	0.0020		ok	-5.00	0.00	45.00
GCF_016902445.1__GCA_019118245.1	GCF_016902445.1	GCA_019118245.1	0	17	0.00000	0.42222	0.42222	19	19	0	0.8182	9	0.3462	45	2	0	false	0.0024		ok	1	17	0.02222	0.42222	0.42222	19	19	0	0.2500	6	0.3462	45	2	0	false	0.0024	64841	ok	-3.00	2.00	18.00
GCF_003431975.1__GCF_000691145.1	GCF_003431975.1	GCF_000691145.1	0	9	0.00000	0.06383	0.06383	3	3	0	1.0000	37	0.8043	47	6	0	false	0.0008		ok	0	9	0.00000	0.06383	0.06383	3	3	0	0.8043	37	0.8043	47	6	0	false	0.0008		ok	-0.00	0.00	9.00
GCF_009674535.1__GCA_000381565.1	GCF_009674535.1	GCA_000381565.1	0	9	0.00000	0.18750	0.81250	3	13	0	0.2143	3	0.3571	16	10	0	false	0.0000		ok	0	9	0.00000	0.18750	0.81250	3	13	0	1.0000	5	0.3571	16	10	0	false	0.0000		ok	-2.00	11.00	0.00
GCF_002979435.1__GCF_000956405.1	GCF_002979435.1	GCF_000956405.1	0	5	0.00000	0.44444	0.44444	8	8	0	0.7500	6	0.5455	18	1	0	false	0.0008		ok	0	5	0.00000	0.44444	0.44444	8	8	0	0.5556	5	0.5455	18	1	0	false	0.0008		ok	-1.00	2.00	4.00
GCF_000312585.1__GCF_003606345.3	GCF_000312585.1	GCF_003606345.3	0	17	0.00000	0.48148	0.51852	13	14	0	0.3077	8	0.3929	27	21	0	false	0.0000		ok	0	17	0.00000	0.48148	0.51852	13	14	0	0.9231	12	0.3929	27	21	0	false	0.0000		ok	-2.00	18.00	1.00
GCF_002879855.1__GCF_017315725.1	GCF_002879855.1	GCF_017315725.1	0	3	0.00000	0.44444	0.55556	4	5	0	0.4286	3	0.5714	9	16	0	false	0.0000		ok	0	3	0.00000	0.44444	0.55556	4	5	0	1.0000	4	0.5714	9	16	0	false	0.0000		ok	-1.00	4.00	0.00
GCF_008634025.1__GCF_001905005.1	GCF_008634025.1	GCF_001905005.1	2	29	0.01460	0.32117	0.32117	44	44	0	0.9915	117	0.7943	137	14	0	false	0.0016	4539068,4708526	ok	3	29	0.02190	0.32117	0.32117	44	44	0	0.8741	118	0.7943	137	14	0	false	0.0016	3847179,4094399,5400445	ok	11.00	1.00	17.00
GCF_017837635.1__GCF_900115705.1	GCF_017837635.1	GCF_900115705.1	2	13	0.06667	0.46667	0.53333	14	16	0	0.5000	11	0.5000	30	2	0	false	0.0000	1578848,1957896	ok	0	13	0.00000	0.46667	0.53333	14	16	0	0.8235	14	0.5000	30	2	0	false	0.0000		ok	-1.00	11.00	3.00
GCF_003990335.1__GCA_018815765.1	GCF_003990335.1	GCA_018815765.1	0	42	0.00000	0.43478	0.56522	20	26	0	1.0000	3	0.0667	46	7	0	false	0.0000		ok	0	42	0.00000	0.43478	0.56522	20	26	0	0.0000	0	0.0667	46	7	0	false	0.0000		ok			
GCF_008634025.1__GCF_008704655.1	GCF_008634025.1	GCF_008704655.1	3	15	0.00813	0.00813	0.00813	3	3	0	0.9946	366	0.9600	369	20	0	false	0.0215	277766,348471,8686838	ok	3	15	0.00813	0.00813	0.00813	3	3	0	0.9973	366	0.9600	369	20	0	false	0.0215	4246617,4345963,5103835	ok	12.02	1.99	0.99
GCF_017877055.1__GCF_900177415.1	GCF_017877055.1	GCF_900177415.1	0	4	0.00000	0.27273	0.72727	3	8	0	0.5000	3	0.5000	11	11	0	false	0.0000		ok	0	4	0.00000	0.27273	0.72727	3	8	0	0.5000	3	0.5000	11	11	0	false	0.0000		ok	-2.00	3.00	3.00
GCF_003057745.1__GCF_002939185.1	GCF_003057745.1	GCF_002939185.1	0	7	0.00000	0.36667	0.63333	11	19	0	0.8000	8	0.5625	30	4	0	false	0.0000		ok	0	7	0.00000	0.36667	0.63333	11	19	0	0.4000	6	0.5625	30	4	0	false	0.0000		ok	-4.00	2.00	9.00
GCA_902789245.1__GCA_902768985.1	GCA_902789245.1	GCA_902768985.1	0	14	0.00000	0.44262	0.55738	27	34	0	0.7250	29	0.7083	61	1	0	false	0.0026		ok	0	14	0.00000	0.44262	0.55738	27	34	0	0.7143	30	0.7083	61	1	0	false	0.0026		ok	-9.00	11.00	12.00
GCA_003499325.1__GCA_902764715.1	GCA_003499325.1	GCA_902764715.1	0	0	0.00000	0.30769	0.30769	4	4	0	0.0000	0	1.0000	13	3	0	false	0.0000		ok	0	0	0.00000	0.30769	0.30769	4	4	0	0.0000	0	1.0000	13	3	0	false	0.0000		ok			
GCA_902623545.1__GCA_902597015.1	GCA_902623545.1	GCA_902597015.1	0	4	0.00000	0.35714	0.64286	5	9	0	0.7143	5	0.5556	14	1	0	false	0.0022		ok	0	4	0.00000	0.35714	0.64286	5	9	0	0.7143	5	0.5556	14	1	0	false	0.0022		ok	0.00	2.00	2.00
GCF_004357905.1__GCF_008245045.1	GCF_004357905.1	GCF_008245045.1	0	3	0.00000	0.11111	0.88889	1	8	0	0.6250	5	0.6250	9	5	0	false	0.0000		ok	0	3	0.00000	0.11111	0.88889	1	8	0	1.0000	5	0.6250	9	5	0	false	0.0000		ok	-0.00	3.00	0.00
GCF_002896715.1__GCF_001422245.1	GCF_002896715.1	GCF_001422245.1	0	4	0.00000	0.43750	0.43750	7	7	0	0.8000	4	0.5000	16	0	0	false	0.0000		ok	0	4	0.00000	0.43750	0.43750	7	7	0	0.4286	3	0.5000	16	0	0	false	0.0000		ok	-1.00	1.00	4.00
GCF_013359735.1__GCF_000427315.1	GCF_013359735.1	GCF_000427315.1	0	5	0.00000	0.46667	0.53333	7	8	0	0.6667	2	0.3750	15	15	0	false	0.0008		ok	0	5	0.00000	0.46667	0.53333	7	8	0	0.2500	2	0.3750	15	15	0	false	0.0008		ok	-2.00	1.00	6.00
GCA_002682945.1__GCA_002167805.1	GCA_002682945.1	GCA_002167805.1	0	13	0.00000	0.33333	0.33333	17	17	0	0.6667	24	0.6829	51	11	0	false	0.0081		ok	0	13	0.00000	0.33333	0.33333	17	17	0	0.8485	28	0.6829	51	11	0	false	0.0081		ok	-4.00	12.00	5.00
GCA_003216455.1__GCA_902626435.1	GCA_003216455.1	GCA_902626435.1	0	0	0.00000	0.16667	0.16667	2	2	0	1.0000	3	1.0000	12	0	0	false	0.0000		ok	0	0	0.00000	0.16667	0.16667	2	2	0	1.0000	3	1.0000	12	0	0	false	0.0000		ok	0.00	0.00	0.00
GCF_014644555.1__GCA_003486025.1	GCF_014644555.1	GCA_003486025.1	0	54	0.00000	0.41379	0.58621	36	51	0	1.0000	21	0.2800	87	1	0	false	0.0036		ok	0	54	0.00000	0.41379	0.58621	36	51	0	0.1600	12	0.2800	87	1	0	false	0.0036		ok	-9.00	0.00	63.00
GCF_000682715.1__GCA_017792385.1	GCF_000682715.1	GCA_017792385.1	0	8	0.00000	0.22727	0.77273	5	17	0	0.4762	10	0.6190	22	7	0	false	0.0024		ok	0	8	0.00000	0.22727	0.77273	5	17	0	1.0000	13	0.6190	22	7	0	false	0.0024		ok	-3.00	11.00	0.00
GCF_001884135.1__GCF_000021305.1	GCF_001884135.1	GCF_000021305.1	0	33	0.00000	0.29630	0.29630	24	24	0	0.4500	36	0.5875	81	10	0	false	0.0017		ok	0	33	0.00000	0.29630	0.29630	24	24	0	1.0000	47	0.5875	81	10	0	false	0.0017		ok	-11.00	44.00	0.00
GCF_000148525.1__GCA_905221455.1	GCF_000148525.1	GCA_905221455.1	2	15	0.04545	0.45455	0.54545	20	24	0	0.6875	22	0.5946	44	1	0	false	0.0016	423512,556380	ok	1	15	0.02273	0.45455	0.54545	20	24	0	0.8519	23	0.5946	44	1	0	false	0.0016	1762017	ok	1.00	10.00	4.00
GCF_900475315.1__GCF_901482445.1	GCF_900475315.1	GCF_901482445.1	7	14	0.21212	0.48485	0.48485	16	16	0	1.0000	33	0.6500	33	11	0	true	0.0000	273802,840613,1248680,1531114,1854276,1984519,2005598	ok	7	14	0.21212	0.48485	0.48485	16	16	0	1.0000	33	0.6500	33	11	0	true	0.0000	19738,455710,919121,1261192,1349321,1452593,1766365	ok	14.00	0.00	0.00
GCA_002727695.1__GCA_002498185.1	GCA_002727695.1	GCA_002498185.1	0	2	0.00000	0.32258	0.67742	10	21	0	0.0000	0	0.7143	31	12	0	false	0.0000		ok	0	2	0.00000	0.32258	0.67742	10	21	0	0.0000	0	0.7143	31	12	0	false	0.0000		ok			
GCA_902633185.1__GCA_902537055.1	GCA_902633185.1	GCA_902537055.1	0	15	0.00000	0.34000	0.66000	17	33	0	0.6250	20	0.6053	50	0	0	false	0.0050		ok	0	15	0.00000	0.34000	0.66000	17	33	0	0.7241	21	0.6053	50	0	0	false	0.0050		ok	-5.00	12.00	8.00
GCF_001277805.1__GCF_001544315.1	GCF_001277805.1	GCF_001544315.1	0	9	0.00000	0.41667	0.41667	15	15	0	0.5000	3	0.2500	36	1	0	false	0.0000		ok	1	9	0.02778	0.41667	0.41667	15	15	0	0.2222	2	0.2500	36	1	0	false	0.0000	81659	ok	-1.00	3.00	7.00
GCF_003049575.1__GCA_007362955.1	GCF_003049575.1	GCA_007362955.1	0	24	0.00000	0.44444	0.44444	28	28	0	0.5645	35	0.6190	63	7	0	false	0.0038		ok	0	24	0.00000	0.44444	0.44444	28	28	0	1.0000	40	0.6190	63	7	0	false	0.0038		ok	-3.00	27.00	0.00
GCA_902535185.1__GCA_902534675.1	GCA_902535185.1	GCA_902534675.1	0	2	0.00000	0.18182	0.18182	2	2	0	0.7500	3	0.6000	11	0	0	false	0.0036		ok	0	2	0.00000	0.18182	0.18182	2	2	0	0.5000	2	0.6000	11	0	0	false	0.0036		ok	-1.00	1.00	2.00
GCA_902617625.1__GCA_902523495.1	GCA_902617625.1	GCA_902523495.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false	0.0000		ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false	0.0000		ok			
GCF_014650915.1__GCA_000719105.1	GCF_014650915.1	GCA_000719105.1	0	27	0.00000	0.40686	0.40686	83	83	0	0.9415	161	0.8564	204	7	0	false	0.0067		ok	0	27	0.00000	0.40686	0.40686	83	83	0	0.8820	157	0.8564	204	7	0	false	0.0067		ok	-4.01	10.00	21.00
GCA_003279945.1__GCA_003281505.1	GCA_003279945.1	GCA_003281505.1	0	3	0.00000	0.33333	0.66667	5	10	0	0.6667	4	0.6250	15	0	0	false	0.0000		ok	0	3	0.00000	0.33333	0.66667	5	10	0	0.4286	3	0.6250	15	0	0	false	0.0000		ok	-3.00	2.00	4.00
GCF_001667585.1__GCF_900240975.1	GCF_001667585.1	GCF_900240975.1	0	24	0.00000	0.50000	0.50000	20	20	0	0.1842	7	0.3684	40	11	0	false	0.0005		ok	0	24	0.00000	0.50000	0.50000	20	20	0	1.0000	14	0.3684	40	11	0	false	0.0005		ok	-7.00	31.00	0.00
GCF_014269185.2__GCF_012975065.1	GCF_014269185.2	GCF_012975065.1	4	15	0.01702	0.12766	0.87234	30	205	0	0.9701	227	0.9372	235	10	0	false	0.0029	2182982,2637528,2939128,3247707	ok	4	15	0.01702	0.12766	0.87234	30	205	0	0.9956	228	0.9372	235	10	0	false	0.0029	2325264,2710533,2864327,3182252	ok	7.00	7.00	1.01
GCA_003020925.1__GCA_003021755.1	GCA_003020925.1	GCA_003021755.1	0	2	0.00000	0.37500	0.62500	3	5	0	0.0000	0	0.3333	8	1	0	false	0.0000		ok	0	2	0.00000	0.37500	0.62500	3	5	0	0.0000	0	0.3333	8	1	0	false	0.0000		ok			
GCF_015163075.1__GCA_002027195.1	GCF_015163075.1	GCA_002027195.1	1	115	0.00315	0.45741	0.45741	145	145	0	0.9487	185	0.6141	317	8	0	false	0.0099	2815623	ok	5	115	0.01577	0.45741	0.45741	145	145	0	0.5664	162	0.6141	317	8	0	false	0.0099	1336589,6244234,8420411,8760270,9274777	ok	-19.02	10.00	124.02
GCF_002113045.1__GCF_900105485.1	GCF_002113045.1	GCF_900105485.1	0	19	0.00000	0.40476	0.40476	17	17	0	0.4878	20	0.5476	42	3	0	false	0.0005		ok	0	19	0.00000	0.40476	0.40476	17	17	0	0.9583	23	0.5476	42	3	0	false	0.0005		ok	-3.00	21.00	1.00
GCF_001509475.1__GCF_015163075.1	GCF_001509475.1	GCF_015163075.1	0	35	0.00000	0.43939	0.43939	29	29	0	0.1667	7	0.2553	66	7	0	false	0.0000		ok	0	35	0.00000	0.43939	0.43939	29	29	0	0.4706	8	0.2553	66	7	0	false	0.0000		ok	-8.99	34.99	9.00
GCF_003932755.1__GCF_000968535.2	GCF_003932755.1	GCF_000968535.2	9	71	0.10465	0.47674	0.47674	41	41	0	1.0000	84	0.4083	86	25	0	false	0.0025	445774,488847,784774,1653573,1782814,2955516,3271622,3577974,3696766	ok	11	71	0.12791	0.47674	0.47674	41	41	0	1.0000	85	0.4083	86	25	0	false	0.0025	257910,483417,901629,1474292,2196964,2292539,3230538,3840479,3929511,4651413,4773822	ok	71.00	0.00	0.00
GCF_004762035.2__GCF_004138165.1	GCF_004762035.2	GCF_004138165.1	1	44	0.00704	0.50000	0.50000	71	71	0	0.6809	64	0.6000	142	23	0	false	0.0032	1637085	ok	1	44	0.00704	0.50000	0.50000	71	71	0	0.8171	67	0.6000	142	23	0	false	0.0032	1590233	ok	-0.99	29.99	15.00
GCF_001276215.1__GCF_001020205.1	GCF_001276215.1	GCF_001020205.1	1	38	0.01613	0.41935	0.58065	26	36	0	0.4098	25	0.4242	62	12	0	false	0.0024	769252	ok	0	38	0.00000	0.41935	0.58065	26	36	0	0.9697	32	0.4242	62	12	0	false	0.0024		ok	0.99	36.01	1.00
GCF_009650765.1__GCF_014648635.1	GCF_009650765.1	GCF_014648635.1	0	29	0.00000	0.49231	0.50769	32	33	0	1.0000	43	0.5735	65	17	0	false	0.0007		ok	0	29	0.00000	0.49231	0.50769	32	33	0	0.6094	39	0.5735	65	17	0	false	0.0007		ok	4.00	0.00	25.00
GCF_900111935.1__GCF_900102375.1	GCF_900111935.1	GCF_900102375.1	0	21	0.00000	0.29412	0.70588	15	36	0	1.0000	37	0.6038	51	1	0	false	0.0009		ok	0	21	0.00000	0.29412	0.70588	15	36	0	0.7292	35	0.6038	51	1	0	false	0.0009		ok	8.00	0.00	13.00
GCF_003008695.1__GCF_900113645.1	GCF_003008695.1	GCF_900113645.1	0	5	0.00000	0.40741	0.40741	11	11	0	1.0000	6	0.5455	27	5	0	false	0.0011		ok	0	5	0.00000	0.40741	0.40741	11	11	0	0.3636	4	0.5455	27	5	0	false	0.0011		ok	-2.00	0.00	7.00
GCF_002797655.1__GCF_000514715.1	GCF_002797655.1	GCF_000514715.1	2	32	0.01515	0.50000	0.50000	66	66	0	0.9802	99	0.7538	132	12	0	false	0.0007	454044,850595	ok	2	32	0.01515	0.50000	0.50000	66	66	0	0.7559	96	0.7538	132	12	0	false	0.0007	5386125,5547376	ok	-1.00	2.00	31.00
GCA_013333035.2__GCA_013333395.2	GCA_013333035.2	GCA_013333395.2	0	2	0.00000	0.47059	0.47059	8	8	0	1.0000	1	0.3333	17	2	0	false	0.0029		ok	0	2	0.00000	0.47059	0.47059	8	8	0	0.0000	0	0.3333	17	2	0	false	0.0029		ok			
GCA_014654265.1__GCA_902595125.1	GCA_014654265.1	GCA_902595125.1	0	1	0.00000	0.33333	0.33333	1	1	0	0.0000	0	0.0000	3	0	0	false	0.0000		ok	0	1	0.00000	0.33333	0.33333	1	1	0	0.0000	0	0.0000	3	0	0	false	0.0000		ok			
GCF_000612585.1__GCF_013386765.1	GCF_000612585.1	GCF_013386765.1	0	20	0.00000	0.45455	0.45455	25	25	0	0.3103	9	0.3750	55	13	0	false	0.0013		ok	0	20	0.00000	0.45455	0.45455	25	25	0	0.7333	11	0.3750	55	13	0	false	0.0013		ok	-4.00	20.00	4.00
GCF_009749405.1__GCF_003070885.1	GCF_009749405.1	GCF_003070885.1	0	9	0.00000	0.50000	0.50000	6	6	0	0.1818	2	0.2500	12	3	0	false	0.0000		ok	0	9	0.00000	0.50000	0.50000	6	6	0	0.7500	3	0.2500	12	3	0	false	0.0000		ok	-1.00	9.00	1.00
GCF_003853705.1__GCF_011605345.1	GCF_003853705.1	GCF_011605345.1	1	57	0.00526	0.47368	0.47368	90	90	0	0.7941	135	0.6984	190	6	0	false	0.0043	122493	ok	1	57	0.00526	0.47368	0.47368	90	90	0	0.9272	140	0.6984	190	6	0	false	0.0043	3553269	ok	11.00	35.00	10.99
GCF_001685355.1__GCA_000696115.1	GCF_001685355.1	GCA_000696115.1	0	30	0.00000	0.44828	0.55172	26	32	0	1.0000	31	0.4915	58	53	0	false	0.0003		ok	0	30	0.00000	0.44828	0.55172	26	32	0	0.4386	25	0.4915	58	53	0	false	0.0003		ok	-2.00	0.00	32.00
GCA_900550585.1__GCA_900545495.1	GCA_900550585.1	GCA_900545495.1	0	11	0.00000	0.48148	0.51852	13	14	0	0.1429	2	0.2667	27	1	0	false	0.0029		ok	0	11	0.00000	0.48148	0.51852	13	14	0	0.4000	2	0.2667	27	1	0	false	0.0029		ok	-4.00	12.00	3.00
GCF_004762095.1__GCF_011174775.1	GCF_004762095.1	GCF_011174775.1	0	2	0.00000	0.33333	0.66667	2	4	0	0.0000	0	0.0000	6	0	0	false	0.0000		ok	0	2	0.00000	0.33333	0.66667	2	4	0	0.0000	0	0.0000	6	0	0	false	0.0000		ok			
GCF_018881505.1__GCA_000342265.1	GCF_018881505.1	GCA_000342265.1	2	4	0.40000	0.40000	0.40000	2	2	0	1.0000	5	0.4286	5	3	0	true	0.0000	1681,870587	ok	2	4	0.40000	0.40000	0.40000	2	2	0	1.0000	5	0.4286	5	3	0	true	0.0000	248402,1492746	ok	4.00	0.00	0.00
GCF_016888005.1__GCF_016887965.1	GCF_016888005.1	GCF_016887965.1	0	4	0.00000	0.27273	0.27273	3	3	0	0.0000	0	0.2000	11	17	0	false	0.0000		ok	0	4	0.00000	0.27273	0.27273	3	3	0	0.0000	0	0.2000	11	17	0	false	0.0000		ok			
GCF_003469185.1__GCA_905199225.1	GCF_003469185.1	GCA_905199225.1	0	23	0.00000	0.47541	0.47541	29	29	0	0.9333	28	0.5490	61	0	0	false	0.0052		ok	0	23	0.00000	0.47541	0.47541	29	29	0	0.3673	18	0.5490	61	0	0	false	0.0052		ok	-10.01	2.00	31.01
GCF_001591585.1__GCA_900199695.1	GCF_001591585.1	GCA_900199695.1	0	13	0.00000	0.33333	0.33333	10	10	0	0.1304	3	0.4348	30	10	0	false	0.0012		ok	0	13	0.00000	0.33333	0.33333	10	10	0	0.9000	9	0.4348	30	10	0	false	0.0012		ok	-8.01	20.01	1.00
GCA_018623195.1__GCA_002381155.1	GCA_018623195.1	GCA_002381155.1	0	7	0.00000	0.50000	0.50000	16	16	0	0.8333	5	0.4615	32	1	0	false	0.0035		ok	0	7	0.00000	0.50000	0.50000	16	16	0	0.3077	4	0.4615	32	1	0	false	0.0035		ok	-3.00	1.00	9.00
GCF_900188205.1__GCF_900115395.1	GCF_900188205.1	GCF_900115395.1	1	9	0.02326	0.44186	0.44186	19	19	0	0.7812	25	0.7500	43	3	0	false	0.0013	4098923	ok	1	9	0.02326	0.44186	0.44186	19	19	0	0.8387	26	0.7500	43	3	0	false	0.0013	1448734	ok	-3.00	7.00	5.00
GCF_002096335.1__GCF_000259505.1	GCF_002096335.1	GCF_000259505.1	0	5	0.00000	0.50000	0.50000	4	4	0	0.0000	0	0.1667	8	2	0	false	0.0000		ok	0	5	0.00000	0.50000	0.50000	4	4	0	0.2500	1	0.1667	8	2	0	false	0.0000		ok			
GCA_902632275.1__GCA_902560565.1	GCA_902632275.1	GCA_902560565.1	0	2	0.00000	0.25000	0.75000	3	9	0	0.2857	2	0.7143	12	0	0	false	0.0032		ok	0	2	0.00000	0.25000	0.75000	3	9	0	0.8000	4	0.7143	12	0	0	false	0.0032		ok	-4.00	5.00	1.00
GCA_002167525.1__GCA_902613595.1	GCA_002167525.1	GCA_902613595.1	0	6	0.00000	0.29412	0.29412	5	5	0	0.5455	6	0.5385	17	0	0	false	0.0017		ok	0	6	0.00000	0.29412	0.29412	5	5	0	0.7778	7	0.5385	17	0	0	false	0.0017		ok	-1.00	5.00	2.00
GCF_001713415.1__GCF_000367345.1	GCF_001713415.1	GCF_000367345.1	1	7	0.08333	0.50000	0.50000	6	6	0	1.0000	5	0.3636	12	13	0	false	0.0000	4047227	ok	1	7	0.08333	0.50000	0.50000	6	6	0	0.3000	3	0.3636	12	13	0	false	0.0000	1698872	ok	0.00	0.00	7.00
GCA_003045825.1__GCA_905478295.1	GCA_003045825.1	GCA_905478295.1	0	1	0.00000	0.28571	0.71429	2	5	0	0.6667	2	0.6667	7	1	0	false	0.0000		ok	0	1	0.00000	0.28571	0.71429	2	5	0	1.0000	2	0.6667	7	1	0	false	0.0000		ok	0.00	1.00	0.00
GCF_014189455.1__GCF_000513935.1	GCF_014189455.1	GCF_000513935.1	0	30	0.00000	0.38298	0.61702	18	29	0	1.0000	20	0.3750	47	35	0	false	0.0012		ok	0	30	0.00000	0.38298	0.61702	18	29	0	0.2609	12	0.3750	47	35	0	false	0.0012		ok	-3.99	0.00	33.99
GCF_016902615.1__GCF_016900375.1	GCF_016902615.1	GCF_016900375.1	0	5	0.00000	0.39130	0.60870	9	14	0	0.5000	5	0.5833	23	3	0	false	0.0025		ok	0	5	0.00000	0.39130	0.60870	9	14	0	0.5556	5	0.5833	23	3	0	false	0.0025		ok	-4.00	5.00	4.00
GCF_009826975.1__GCF_900182645.1	GCF_009826975.1	GCF_900182645.1	0	1	0.00000	0.38462	0.38462	5	5	0	0.7500	6	0.8750	13	4	0	false	0.0000		ok	0	1	0.00000	0.38462	0.38462	5	5	0	1.0000	7	0.8750	13	4	0	false	0.0000		ok	-1.00	2.00	0.00
GCF_018811945.1__GCF_006539685.1	GCF_018811945.1	GCF_006539685.1	0	20	0.00000	0.42991	0.57009	46	61	0	0.8625	69	0.7802	107	0	0	false	0.0085		ok	0	20	0.00000	0.42991	0.57009	46	61	0	0.8171	67	0.7802	107	0	0	false	0.0085		ok	-6.00	11.00	15.00
GCF_005938085.1__GCF_000337475.1	GCF_005938085.1	GCF_000337475.1	1	22	0.02222	0.37778	0.62222	17	28	0	1.0000	25	0.5111	45	58	0	false	0.0024	462516	ok	2	22	0.04444	0.37778	0.62222	17	28	0	0.4884	21	0.5111	45	58	0	false	0.0024	942327,1200516	ok	0.00	0.00	22.00
GCF_900129855.1__GCF_013044505.1	GCF_900129855.1	GCF_013044505.1	0	43	0.00000	0.47273	0.47273	26	26	0	1.0000	13	0.2182	55	12	0	false	0.0003		ok	0	43	0.00000	0.47273	0.47273	26	26	0	0.0926	5	0.2182	55	12	0	false	0.0003		ok	-6.00	0.00	49.00
GCF_012844455.2__GCF_008727115.1	GCF_012844455.2	GCF_008727115.1	0	10	0.00000	0.40000	0.60000	6	9	0	0.0000	0	0.2857	15	5	0	false	0.0000		ok	0	10	0.00000	0.40000	0.60000	6	9	0	1.0000	4	0.2857	15	5	0	false	0.0000		ok			
GCF_011754535.1__GCF_013375935.1	GCF_011754535.1	GCF_013375935.1	0	0	0.00000	0.00000	1.00000	0	65	0	1.0000	65	1.0000	65	12	0	true	0.0000		ok	0	0	0.00000	0.00000	1.00000	0	65	0	1.0000	65	1.0000	65	12	0	true	0.0000		ok	0.00	0.00	0.00
GCF_000766945.1__GCA_003056245.1	GCF_000766945.1	GCA_003056245.1	0	8	0.00000	0.30769	0.30769	4	4	0	0.0000	0	0.2727	13	0	0	false	0.0005		ok	0	8	0.00000	0.30769	0.30769	4	4	0	1.0000	4	0.2727	13	0	0	false	0.0005		ok			
GCA_001580565.1__GCA_001544655.2	GCA_001580565.1	GCA_001544655.2	0	39	0.00000	0.33036	0.66964	37	75	0	0.4079	31	0.5125	112	13	0	false	0.0007		ok	0	39	0.00000	0.33036	0.66964	37	75	0	0.8444	38	0.5125	112	13	0	false	0.0007		ok	-13.00	45.00	7.00
GCA_010202465.1__GCA_013100825.1	GCA_010202465.1	GCA_013100825.1	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	51	1.0000	51	2	0	true	0.0677		ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	51	1.0000	51	2	0	true	0.0677		ok	0.00	0.00	0.00
