pairid	q_acc	r_acc	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular	syn2b_legacy_adjacency	syn2b_junctions	status	syn2b_rev_breakpoints	syn2b_rev_scj_distance	syn2b_rev_breakpoint_density	syn2b_rev_inverted_fraction	syn2b_rev_raw_inverted_fraction	syn2b_rev_orientation_mismatches	syn2b_rev_orientation_mismatches_raw	syn2b_rev_orientation_uninformative	syn2b_rev_observable_fraction	syn2b_rev_observable_adjacencies	syn2b_rev_structural	syn2b_rev_shared_tags	syn2b_rev_repeats_dropped	syn2b_rev_landmarks_collapsed	syn2b_rev_circular	syn2b_rev_legacy_adjacency	syn2b_rev_junctions	reverse_status	syn2b_scj_corrected	syn2b_hidden_a	syn2b_hidden_b
GCF_011039135.1__GCA_014804965.1	GCF_011039135.1	GCA_014804965.1	3	41	0.02400	0.49600	0.49600	62	62	0	0.9895	94	0.6746	125	14	0	false	0.0031	1252952,1283916,2094706	ok	6	41	0.04800	0.49600	0.49600	62	62	0	0.7759	90	0.6746	125	14	0	false	0.0031	178123,257106,294133,499379,1216417,2434669	ok	14.01	1.00	25.99
GCF_003671715.1__GCF_001279775.1	GCF_003671715.1	GCF_001279775.1	0	69	0.00000	0.44295	0.55705	66	83	0	0.9762	82	0.5274	149	30	0	false	0.0004		ok	1	69	0.00671	0.44295	0.55705	66	83	0	0.4388	61	0.5274	149	30	0	false	0.0004	149095	ok	-11.01	2.00	78.02
GCF_000813825.1__GCF_000799455.1	GCF_000813825.1	GCF_000799455.1	0	26	0.00000	0.40696	0.40696	269	269	0	0.9738	631	0.9604	661	16	0	false	0.0170		ok	0	26	0.00000	0.40696	0.40696	269	269	0	0.9844	630	0.9604	661	16	0	false	0.0170		ok	-0.96	16.98	9.98
GCF_001280455.1__GCF_000739595.1	GCF_001280455.1	GCF_000739595.1	1	63	0.01282	0.43590	0.43590	34	34	0	0.9592	47	0.3077	78	27	0	false	0.0011	1082831	ok	6	63	0.07692	0.43590	0.43590	34	34	0	0.6571	46	0.3077	78	27	0	false	0.0011	264736,307920,425995,647129,2191339,3408617	ok	37.00	2.00	24.00
GCA_902794825.1__GCA_902785055.1	GCA_902794825.1	GCA_902785055.1	2	73	0.00800	0.41200	0.41200	103	103	0	0.6989	123	0.6507	250	13	0	false	0.0108	179504,1378841	ok	0	73	0.00000	0.41200	0.41200	103	103	0	0.7456	126	0.6507	250	13	0	false	0.0108		ok	-22.98	52.99	42.99
GCF_000764655.1__GCF_000819725.1	GCF_000764655.1	GCF_000819725.1	0	16	0.00000	0.47059	0.47059	24	24	0	0.4375	7	0.3043	51	11	0	false	0.0004		ok	0	16	0.00000	0.47059	0.47059	24	24	0	0.4286	6	0.3043	51	11	0	false	0.0004		ok	-1.00	9.00	8.00
GCF_004331345.1__GCF_004216905.1	GCF_004331345.1	GCF_004216905.1	9	55	0.00734	0.19005	0.19005	233	233	0	0.9959	1210	0.9558	1226	17	0	false	0.0172	1334300,2281305,2369189,2468985,4427557,4813818,4843795,5118326,8112523	ok	6	55	0.00489	0.19005	0.19005	233	233	0	0.9942	1209	0.9558	1226	17	0	false	0.0172	2879162,4294741,6758960,6762883,6853460,6875366	ok	42.97	4.98	7.05
GCA_015067665.1__GCA_015067785.1	GCA_015067665.1	GCA_015067785.1	2	13	0.05000	0.50000	0.50000	20	20	0	0.5263	10	0.4348	40	6	0	false	0.0004	1580340,1963114	ok	0	13	0.00000	0.50000	0.50000	20	20	0	0.7857	11	0.4348	40	6	0	false	0.0004		ok	1.00	9.00	3.00
GCF_000718515.1__GCF_900091555.1	GCF_000718515.1	GCF_900091555.1	1	27	0.01190	0.34524	0.65476	29	55	0	0.6479	46	0.6447	84	25	0	false	0.0000	4519786	ok	0	27	0.00000	0.34524	0.65476	29	55	0	0.9074	49	0.6447	84	25	0	false	0.0000		ok	-3.00	25.00	5.00
GCF_002072215.1__GCF_000513315.1	GCF_002072215.1	GCF_000513315.1	6	46	0.01493	0.24129	0.24129	97	97	0	0.9202	369	0.8875	402	26	0	false	0.0229	519945,1047074,1385566,1413245,1486758,1885234	ok	3	46	0.00746	0.24129	0.24129	97	97	0	0.9973	370	0.8875	402	26	0	false	0.0229	743144,788470,1258516	ok	13.00	32.00	1.00
GCF_012027555.1__GCF_000018365.1	GCF_012027555.1	GCF_000018365.1	4	14	0.06061	0.33333	0.66667	22	44	0	0.8923	58	0.7971	66	6	0	false	0.0017	140924,248606,1062894,1676517	ok	3	14	0.04545	0.33333	0.66667	22	44	0	0.9831	58	0.7971	66	6	0	false	0.0017	479926,603876,1269731	ok	6.00	7.00	1.00
GCF_018917145.1__GCF_000577895.1	GCF_018917145.1	GCF_000577895.1	0	52	0.00000	0.39310	0.39310	57	57	0	0.6014	86	0.6414	145	45	0	false	0.0022		ok	0	52	0.00000	0.39310	0.39310	57	57	0	1.0000	95	0.6414	145	45	0	false	0.0022		ok	-5.00	57.00	0.00
GCF_002807055.1__GCA_002280395.1	GCF_002807055.1	GCA_002280395.1	1	44	0.01587	0.39683	0.60317	25	38	0	1.0000	13	0.2143	63	6	0	false	0.0008	1157476	ok	1	44	0.01587	0.39683	0.60317	25	38	0	0.1273	7	0.2143	63	6	0	false	0.0008	2344217	ok	-3.99	0.00	47.99
GCF_014397005.1__GCF_009901525.1	GCF_014397005.1	GCF_009901525.1	5	36	0.09091	0.49091	0.49091	27	27	0	0.5926	32	0.4286	55	66	0	false	0.0009	201177,2058865,3585135,3873762,5201288	ok	1	36	0.01818	0.49091	0.49091	27	27	0	1.0000	36	0.4286	55	66	0	false	0.0009	4836237	ok	14.00	22.00	0.00
GCF_000234095.1__GCF_000213975.1	GCF_000234095.1	GCF_000213975.1	3	29	0.08108	0.37838	0.37838	14	14	0	1.0000	36	0.4082	37	21	0	false	0.0006	207075,404287,554409	ok	4	29	0.10811	0.37838	0.37838	14	14	0	1.0000	33	0.4082	37	21	0	false	0.0006	870525,951474,1401836,1601549	ok	29.00	0.00	0.00
GCA_003963455.1__GCF_016591715.1	GCA_003963455.1	GCF_016591715.1	2	186	0.00847	0.46610	0.46610	110	110	0	0.1021	24	0.2152	236	24	0	false	0.0002	720602,4708257	ok	0	186	0.00000	0.46610	0.46610	110	110	0	1.0000	53	0.2152	236	24	0	false	0.0002		ok	-25.06	211.06	0.00
GCF_007829875.1__GCF_014651075.1	GCF_007829875.1	GCF_014651075.1	0	37	0.00000	0.21212	0.21212	35	35	0	1.0000	135	0.7798	165	45	0	false	0.0010		ok	1	37	0.00606	0.21212	0.21212	35	35	0	0.8049	132	0.7798	165	45	0	false	0.0010	2939200	ok	5.00	0.00	32.00
GCF_002096335.1__GCA_905221545.1	GCF_002096335.1	GCA_905221545.1	2	36	0.04255	0.48936	0.51064	23	24	0	1.0000	31	0.3208	47	14	0	false	0.0004	310588,1221392	ok	2	36	0.04255	0.48936	0.51064	23	24	0	0.7436	29	0.3208	47	14	0	false	0.0004	1397151,1489762	ok	26.00	0.00	10.00
GCF_017874235.1__GCF_001282785.1	GCF_017874235.1	GCF_001282785.1	5	16	0.11111	0.33333	0.66667	15	30	0	0.8864	39	0.6735	45	13	0	false	0.0000	1486506,1902929,2098364,2238811,2408898	ok	3	16	0.06667	0.33333	0.66667	15	30	0	0.9737	37	0.6735	45	13	0	false	0.0000	1240897,1906517,2446716	ok	10.00	5.00	1.00
GCF_003148665.1__GCF_014596745.1	GCF_003148665.1	GCF_014596745.1	3	32	0.00573	0.40458	0.40458	212	212	0	0.9802	494	0.9385	524	20	0	false	0.0087	2137286,2921174,3280347	ok	3	32	0.00573	0.40458	0.40458	212	212	0	0.9782	493	0.9385	524	20	0	false	0.0087	1046453,4023602,4607488	ok	11.03	9.98	10.99
GCF_001458775.1__GCA_002869845.2	GCF_001458775.1	GCA_002869845.2	3	32	0.05660	0.16981	0.83019	9	44	0	0.6957	32	0.4286	53	19	0	false	0.0000	284946,698090,985920	ok	4	32	0.07547	0.16981	0.83019	9	44	0	0.9706	33	0.4286	53	19	0	false	0.0000	108349,236107,1850553,3243711	ok	17.00	14.00	1.00
GCF_002101295.1__GCA_902616205.1	GCF_002101295.1	GCA_902616205.1	0	37	0.00000	0.41085	0.41085	53	53	0	1.0000	91	0.7109	129	7	0	false	0.0096		ok	0	37	0.00000	0.41085	0.41085	53	53	0	0.6562	84	0.7109	129	7	0	false	0.0096		ok	-7.01	0.00	44.01
GCF_001421165.1__GCF_017833035.1	GCF_001421165.1	GCF_017833035.1	2	17	0.03390	0.47458	0.47458	28	28	0	0.8276	48	0.7302	59	6	0	false	0.0014	935077,943956	ok	1	17	0.01695	0.47458	0.47458	28	28	0	0.9804	50	0.7302	59	6	0	false	0.0014	3309482	ok	6.00	10.00	1.00
GCF_001429185.1__GCA_000955875.1	GCF_001429185.1	GCA_000955875.1	2	32	0.01852	0.36111	0.36111	39	39	0	0.9759	81	0.7009	108	7	0	false	0.0006	832755,4658581	ok	3	32	0.02778	0.36111	0.36111	39	39	0	0.8081	80	0.7009	108	7	0	false	0.0006	1295817,2040737,2150544	ok	11.00	2.00	19.00
GCA_015069205.1__GCA_902787975.1	GCA_015069205.1	GCA_902787975.1	0	39	0.00000	0.46414	0.46414	233	233	0	0.9550	446	0.9201	502	5	0	false	0.0178		ok	0	39	0.00000	0.46414	0.46414	233	233	0	0.9511	447	0.9201	502	5	0	false	0.0178		ok	-5.00	21.02	22.98
GCF_003583405.1__GCF_012726175.1	GCF_003583405.1	GCF_012726175.1	1	23	0.00980	0.46078	0.46078	47	47	0	0.7000	56	0.7294	102	15	0	false	0.0003	3540098	ok	1	23	0.00980	0.46078	0.46078	47	47	0	0.9254	62	0.7294	102	15	0	false	0.0003	276687	ok	-6.00	24.00	5.00
GCA_902604305.1__GCA_902551895.1	GCA_902604305.1	GCA_902551895.1	0	8	0.00000	0.35000	0.65000	14	26	0	0.8889	16	0.6923	40	0	0	false	0.0009		ok	0	8	0.00000	0.35000	0.65000	14	26	0	0.4231	11	0.6923	40	0	0	false	0.0009		ok	-9.00	2.00	15.00
GCF_007827815.1__GCF_014192915.1	GCF_007827815.1	GCF_014192915.1	37	164	0.03491	0.40283	0.40283	427	427	0	0.9883	1015	0.8524	1060	35	0	false	0.0152	53769,423601,780627,794034,866543,869717,955541,1680182,2134436,2198321,2222493,2242076,2385783,2519621,2579020,2708434,2731758,2887636,2935138,2971086,3516926,3611794,3857528,4038502,4154582,4270734,4278877,4937858,4993406,5076154,5090448,5263946,5349080,5382306,5397477,5875356,6574234	ok	40	164	0.03774	0.40283	0.40283	427	427	0	0.9845	1015	0.8524	1060	35	0	false	0.0152	334995,541879,611793,726909,1178466,1541114,1594912,1615656,1632273,1638239,1803832,1818102,1853951,1876189,1944916,2033911,2126002,2210090,2499488,2521381,2868851,3029379,3032610,3199953,3262405,3302506,4281443,4367166,4378804,4395206,4419773,4449577,4629511,5425942,5630972,6094310,6375243,6544126,6605208,6654366	ok	136.00	12.02	15.98
GCF_002813445.1__GCF_002563895.1	GCF_002813445.1	GCF_002563895.1	5	20	0.02016	0.26613	0.26613	66	66	0	1.0000	248	0.9225	248	51	0	true	0.0016	1746395,2295762,2470507,3644106,4723343	ok	5	20	0.02016	0.26613	0.26613	66	66	0	1.0000	248	0.9225	248	51	0	true	0.0016	3242327,4206329,5542247,5625564,6503352	ok	20.00	0.00	0.00
GCA_902569405.1__GCA_902554035.1	GCA_902569405.1	GCA_902554035.1	0	7	0.00000	0.45455	0.54545	5	6	0	0.6667	2	0.1250	11	0	0	false	0.0000		ok	0	7	0.00000	0.45455	0.54545	5	6	0	0.1667	1	0.1250	11	0	0	false	0.0000		ok	1.00	1.00	5.00
GCF_900074915.1__GCF_000444135.1	GCF_900074915.1	GCF_000444135.1	0	121	0.00000	0.48325	0.51675	101	108	0	1.0000	88	0.4126	209	86	0	false	0.0022		ok	0	121	0.00000	0.48325	0.51675	101	108	0	0.3251	66	0.4126	209	86	0	false	0.0022		ok	-16.01	0.00	137.01
GCF_003612165.1__GCF_014930455.1	GCF_003612165.1	GCF_014930455.1	4	234	0.00881	0.44053	0.55947	200	254	0	0.3814	164	0.4706	454	38	0	false	0.0013	4392748,4518099,6309188,6325529	ok	0	234	0.00000	0.44053	0.55947	200	254	0	0.9864	217	0.4706	454	38	0	false	0.0013		ok	-34.99	265.99	2.99
GCF_002113025.1__GCF_001269775.1	GCF_002113025.1	GCF_001269775.1	1	39	0.01515	0.50000	0.50000	33	33	0	0.8462	44	0.4583	66	36	0	false	0.0003	3604653	ok	3	39	0.04545	0.50000	0.50000	33	33	0	0.8679	46	0.4583	66	36	0	false	0.0003	229739,4676850,5562864	ok	24.00	8.00	7.00
GCF_009764265.1__GCF_900103345.1	GCF_009764265.1	GCF_900103345.1	1	41	0.01282	0.41026	0.41026	32	32	0	0.4935	38	0.4938	78	29	0	false	0.0001	2898374	ok	0	41	0.00000	0.41026	0.41026	32	32	0	1.0000	44	0.4938	78	29	0	false	0.0001		ok	2.00	39.00	0.00
GCA_902527045.1__GCA_902526965.1	GCA_902527045.1	GCA_902526965.1	0	25	0.00000	0.38961	0.61039	60	94	0	0.9070	117	0.8252	154	0	0	false	0.0055		ok	0	25	0.00000	0.38961	0.61039	60	94	0	0.8636	114	0.8252	154	0	0	false	0.0055		ok	-5.00	12.00	18.01
GCF_001687325.1__GCF_900105515.1	GCF_001687325.1	GCF_900105515.1	3	54	0.02542	0.42373	0.42373	50	50	0	0.5983	70	0.5645	118	28	0	false	0.0005	1742452,4116235,5167918	ok	0	54	0.00000	0.42373	0.42373	50	50	0	1.0000	77	0.5645	118	28	0	false	0.0005		ok	7.00	47.00	0.00
GCF_000820515.1__GCF_000364705.1	GCF_000820515.1	GCF_000364705.1	1	43	0.00820	0.43443	0.56557	53	69	0	0.9000	45	0.5169	122	101	0	false	0.0006	5404713	ok	1	43	0.00820	0.43443	0.56557	53	69	0	0.4000	34	0.5169	122	101	0	false	0.0006	4569052	ok	-13.00	5.00	51.00
GCF_900101225.1__GCF_001908275.1	GCF_900101225.1	GCF_001908275.1	0	32	0.00000	0.19228	0.80772	259	1088	0	0.9911	1334	0.9764	1347	24	0	false	0.0076		ok	0	32	0.00000	0.19228	0.80772	259	1088	0	0.9993	1333	0.9764	1347	24	0	false	0.0076		ok	19.09	11.98	0.93
GCA_003212005.1__GCA_902535025.1	GCA_003212005.1	GCA_902535025.1	0	0	0.00000	0.40000	0.40000	6	6	0	0.8000	4	1.0000	15	2	0	false	0.0016		ok	0	0	0.00000	0.40000	0.40000	6	6	0	0.8000	4	1.0000	15	2	0	false	0.0016		ok	-2.00	1.00	1.00
GCA_902629285.1__GCA_902589725.1	GCA_902629285.1	GCA_902589725.1	0	10	0.00000	0.43750	0.56250	14	18	0	0.6500	13	0.6000	32	0	0	false	0.0013		ok	0	10	0.00000	0.43750	0.56250	14	18	0	0.7000	14	0.6000	32	0	0	false	0.0013		ok	-3.00	7.00	6.00
GCF_004151105.1__GCF_001700515.1	GCF_004151105.1	GCF_001700515.1	0	71	0.00000	0.46784	0.53216	80	91	0	0.8525	52	0.4453	171	28	0	false	0.0006		ok	0	71	0.00000	0.46784	0.53216	80	91	0	0.3065	38	0.4453	171	28	0	false	0.0006		ok	-23.98	9.00	85.98
GCA_012798805.1__GCA_002376715.1	GCA_012798805.1	GCA_002376715.1	0	1	0.00000	0.23077	0.76923	3	10	0	0.0000	0	0.5000	13	14	0	false	0.0000		ok	0	1	0.00000	0.23077	0.76923	3	10	0	0.0000	0	0.5000	13	14	0	false	0.0000		ok			
GCF_018588885.1__GCF_000502955.1	GCF_018588885.1	GCF_000502955.1	5	60	0.03226	0.29677	0.70323	46	109	0	0.7345	83	0.5714	155	32	0	false	0.0001	217089,579994,4595585,4654652,5718953	ok	2	60	0.01290	0.29677	0.70323	46	109	0	0.8131	87	0.5714	155	32	0	false	0.0001	6507220,6678060	ok	10.00	30.00	20.00
GCF_002090175.1__GCF_002090055.1	GCF_002090175.1	GCF_002090055.1	1	13	0.02222	0.33333	0.33333	15	15	0	1.0000	30	0.6905	45	4	0	false	0.0003	946737	ok	2	13	0.04444	0.33333	0.33333	15	15	0	0.7073	29	0.6905	45	4	0	false	0.0003	481042,1976114	ok	1.00	0.00	12.00
GCF_016756495.1__GCF_002356515.1	GCF_016756495.1	GCF_002356515.1	11	63	0.01377	0.03254	0.96746	26	773	0	0.9987	796	0.9239	799	74	0	false	0.0004	2585520,2648361,3163984,3230602,4048641,4069780,4148094,4203826,6133221,6438932,6462094	ok	12	63	0.01502	0.03254	0.96746	26	773	0	0.9987	795	0.9239	799	74	0	false	0.0004	905296,930437,991638,1028086,1782396,2254359,2624448,2670643,5800936,6089903,6130248,6228256	ok	60.93	1.04	1.03
GCF_001427105.1__GCF_003797775.2	GCF_001427105.1	GCF_003797775.2	10	45	0.13699	0.24658	0.24658	18	18	0	0.9722	70	0.5161	73	3	0	false	0.0008	130468,281681,1035067,1211295,1891849,3138098,3237430,3443397,4323665,4556451	ok	11	45	0.15068	0.24658	0.24658	18	18	0	1.0000	69	0.5161	73	3	0	false	0.0008	126142,528328,866859,1482007,1649771,2015851,2284430,2633410,2877286,3358589,3465862	ok	43.00	2.00	0.00
GCA_017619755.1__GCA_902792855.1	GCA_017619755.1	GCA_902792855.1	0	20	0.00000	0.44615	0.55385	29	36	0	0.8889	16	0.4444	65	31	0	false	0.0002		ok	1	20	0.01538	0.44615	0.55385	29	36	0	0.3235	11	0.4444	65	31	0	false	0.0002	1523208	ok	-5.00	2.00	23.00
GCA_900467745.1__GCA_900465665.1	GCA_900467745.1	GCA_900465665.1	2	107	0.00270	0.47568	0.52432	352	388	0	0.9561	610	0.8503	740	3	0	false	0.0091	856958,865289	ok	3	107	0.00405	0.47568	0.52432	352	388	0	0.8818	604	0.8503	740	3	0	false	0.0091	869146,880427,6740330	ok	-1.97	28.01	80.96
GCF_018604545.1__GCF_014650995.1	GCF_018604545.1	GCF_014650995.1	1	34	0.00493	0.32512	0.32512	66	66	0	1.0000	174	0.8341	203	27	0	false	0.0009	661774	ok	2	34	0.00985	0.32512	0.32512	66	66	0	0.8515	172	0.8341	203	27	0	false	0.0009	1802143,1899891	ok	4.00	0.00	30.00
GCF_016028255.1__GCF_001171885.1	GCF_016028255.1	GCF_001171885.1	3	38	0.06000	0.34000	0.34000	17	17	0	0.9714	34	0.3770	50	16	0	false	0.0024	139159,352249,1370147	ok	7	38	0.14000	0.34000	0.34000	17	17	0	0.7959	39	0.3770	50	16	0	false	0.0024	9879,1171527,1271685,1282940,1288960,1394621,1480909	ok	27.00	1.00	10.00
GCF_006385165.1__GCF_002860865.1	GCF_006385165.1	GCF_002860865.1	12	75	0.07018	0.47368	0.47368	81	81	0	0.9937	157	0.6231	171	173	0	false	0.0064	73550,107064,161865,248434,340459,360101,522857,650862,724158,1083524,1597264,1614258	ok	14	75	0.08187	0.47368	0.47368	81	81	0	0.9515	157	0.6231	171	173	0	false	0.0064	449256,482677,515444,548064,647014,674418,702477,749756,889325,918209,946187,1316190,1847331,2059517	ok	66.00	1.00	8.00
GCF_000468035.1__GCF_001683335.1	GCF_000468035.1	GCF_001683335.1	4	26	0.10256	0.35897	0.35897	14	14	0	0.5263	20	0.3953	39	33	0	false	0.0028	1012069,1793232,1850754,2707199	ok	1	26	0.02564	0.35897	0.35897	14	14	0	1.0000	22	0.3953	39	33	0	false	0.0028	1420068	ok	8.00	18.00	0.00
GCF_002113165.1__GCF_000425745.1	GCF_002113165.1	GCF_000425745.1	3	37	0.05357	0.42857	0.42857	24	24	0	0.6829	28	0.3509	56	20	0	false	0.0002	758373,843966,1596012	ok	2	37	0.03571	0.42857	0.42857	24	24	0	0.7500	27	0.3509	56	20	0	false	0.0002	4161603,5367420	ok	15.00	13.00	9.00
GCA_007280195.1__GCA_002279275.1	GCA_007280195.1	GCA_002279275.1	0	1	0.00000	0.41935	0.58065	13	18	0	0.0000	0	0.8333	31	2	0	false	0.0000		ok	0	1	0.00000	0.41935	0.58065	13	18	0	0.0000	0	0.8333	31	2	0	false	0.0000		ok			
GCF_004114535.1__GCF_900094605.1	GCF_004114535.1	GCF_900094605.1	5	73	0.01217	0.42579	0.42579	175	175	0	0.9397	343	0.8206	411	39	0	false	0.0014	387008,1805222,1880693,5947489,6998323	ok	6	73	0.01460	0.42579	0.42579	175	175	0	0.9096	342	0.8206	411	39	0	false	0.0014	3124617,3388422,5016897,5366028,5616870,7511293	ok	17.00	22.01	33.99
GCF_000615285.1__GCF_001436305.1	GCF_000615285.1	GCF_001436305.1	0	9	0.00000	0.44118	0.44118	15	15	0	0.9286	13	0.5909	34	1	0	false	0.0008		ok	0	9	0.00000	0.44118	0.44118	15	15	0	0.4762	10	0.5909	34	1	0	false	0.0008		ok	-3.00	1.00	11.00
GCF_000146585.1__GCF_000253155.1	GCF_000146585.1	GCF_000253155.1	2	4	0.01042	0.07812	0.92188	15	177	0	1.0000	192	0.9794	192	5	0	true	0.0025	10470,122651	ok	2	4	0.01042	0.07812	0.92188	15	177	0	1.0000	192	0.9794	192	5	0	true	0.0025	99899,1904756	ok	4.00	0.00	0.00
GCA_017435375.1__GCA_017436025.1	GCA_017435375.1	GCA_017436025.1	0	128	0.00000	0.45363	0.54637	181	218	0	0.3469	85	0.5133	399	41	0	false	0.0054		ok	0	128	0.00000	0.45363	0.54637	181	218	0	0.7908	121	0.5133	399	41	0	false	0.0054		ok	-64.04	160.03	32.01
GCF_002929825.1__GCF_002929805.1	GCF_002929825.1	GCF_002929805.1	1	31	0.01351	0.45946	0.54054	34	40	0	0.8571	36	0.5156	74	19	0	false	0.0006	786745	ok	2	31	0.02703	0.45946	0.54054	34	40	0	0.5455	30	0.5156	74	19	0	false	0.0006	1359481,3001791	ok	0.00	6.00	25.00
GCF_014679505.1__GCF_001544315.1	GCF_014679505.1	GCF_001544315.1	0	37	0.00000	0.34483	0.65517	20	38	0	1.0000	24	0.3729	58	51	0	false	0.0002		ok	0	37	0.00000	0.34483	0.65517	20	38	0	0.3509	20	0.3729	58	51	0	false	0.0002		ok	0.00	0.00	37.00
GCA_017963755.1__GCA_017508875.1	GCA_017963755.1	GCA_017508875.1	0	39	0.00000	0.49524	0.50476	104	106	0	0.5752	65	0.6929	210	22	0	false	0.0069		ok	0	39	0.00000	0.49524	0.50476	104	106	0	0.6667	68	0.6929	210	22	0	false	0.0069		ok	-43.00	48.00	33.99
GCF_002083135.2__GCA_002440555.1	GCF_002083135.2	GCA_002440555.1	1	43	0.00485	0.31553	0.68447	65	141	0	0.9941	169	0.7943	206	17	0	false	0.0070	616428	ok	3	43	0.01456	0.31553	0.68447	65	141	0	0.8146	167	0.7943	206	17	0	false	0.0070	504271,1539915,1578496	ok	3.99	1.00	38.01
GCA_003022385.1__GCF_015207525.1	GCA_003022385.1	GCF_015207525.1	1	68	0.00893	0.44643	0.55357	50	62	0	0.1125	9	0.2093	112	120	0	false	0.0003	6125462	ok	0	68	0.00000	0.44643	0.55357	50	62	0	0.8333	20	0.2093	112	120	0	false	0.0003		ok	-7.00	71.00	4.00
GCF_004795015.1__GCA_002551355.1	GCF_004795015.1	GCA_002551355.1	1	32	0.00758	0.50000	0.50000	66	66	0	0.7625	61	0.6800	132	30	0	false	0.0007	16631	ok	0	32	0.00000	0.50000	0.50000	66	66	0	0.6818	60	0.6800	132	30	0	false	0.0007		ok	-15.00	19.00	28.00
GCF_014873935.1__GCF_008824145.1	GCF_014873935.1	GCF_008824145.1	12	64	0.02055	0.41438	0.41438	242	242	0	1.0000	584	0.8961	584	47	0	true	0.0030	268444,478584,2017550,2163725,2465091,3312078,4731759,4738145,5010215,6510953,8430759,9093146	ok	11	64	0.01884	0.41438	0.41438	242	242	0	1.0000	584	0.8961	584	47	0	true	0.0030	483407,2008756,2046971,2313945,2325597,3196858,4155527,6386257,6783981,7270040,7308327	ok	64.00	0.00	0.00
GCF_003942585.1__GCA_905221145.1	GCF_003942585.1	GCA_905221145.1	3	29	0.05556	0.48148	0.51852	26	28	0	0.8837	38	0.4912	54	7	0	false	0.0013	207256,756461,1294718	ok	3	29	0.05556	0.48148	0.51852	26	28	0	0.9048	38	0.4912	54	7	0	false	0.0013	114705,1084430,1562278	ok	20.00	5.00	4.00
GCF_003634585.1__GCF_000258765.1	GCF_003634585.1	GCF_000258765.1	0	10	0.00000	0.18519	0.81481	5	22	0	1.0000	12	0.5455	27	6	0	false	0.0000		ok	0	10	0.00000	0.18519	0.81481	5	22	0	0.4091	9	0.5455	27	6	0	false	0.0000		ok	-3.00	0.00	13.00
GCF_001044245.1__GCA_000762985.1	GCF_001044245.1	GCA_000762985.1	2	25	0.02857	0.20000	0.80000	14	56	0	0.6324	43	0.6429	70	54	0	false	0.0000	144011,909209	ok	1	25	0.01429	0.20000	0.80000	14	56	0	1.0000	47	0.6429	70	54	0	false	0.0000	4704682	ok	0.01	24.99	0.00
GCF_009193305.1__GCF_002802915.1	GCF_009193305.1	GCF_002802915.1	2	16	0.02083	0.40625	0.40625	39	39	0	0.8977	79	0.8280	96	7	0	false	0.0003	515926,1251709	ok	2	16	0.02083	0.40625	0.40625	39	39	0	0.9634	79	0.8280	96	7	0	false	0.0003	323314,342835	ok	4.00	9.00	3.00
GCA_002842435.1__GCA_002842255.1	GCA_002842435.1	GCA_002842255.1	0	161	0.00000	0.48029	0.48029	134	134	0	1.0000	112	0.4059	279	1	0	false	0.0109		ok	0	161	0.00000	0.48029	0.48029	134	134	0	0.2677	72	0.4059	279	1	0	false	0.0109		ok	-35.96	0.00	196.96
GCF_002934665.1__GCF_003228315.1	GCF_002934665.1	GCF_003228315.1	11	57	0.05556	0.47475	0.47475	94	94	0	0.9695	191	0.7421	198	35	0	false	0.0012	451942,1179360,1250485,2371236,4100131,4170535,4317732,5216451,5760894,5893707,5957071	ok	8	57	0.04040	0.47475	0.47475	94	94	0	1.0000	188	0.7421	198	35	0	false	0.0012	217689,1829203,1882387,2906046,4049536,4289497,4807005,5036899	ok	50.99	6.01	0.00
GCF_000400715.1__GCF_000413855.1	GCF_000400715.1	GCF_000413855.1	0	34	0.00000	0.43295	0.43295	113	113	0	0.9955	222	0.8667	261	22	0	false	0.0037		ok	1	34	0.00383	0.43295	0.43295	113	113	0	0.8617	218	0.8667	261	22	0	false	0.0037	4161230	ok	-1.99	1.00	34.99
GCF_001905845.1__GCF_001514305.1	GCF_001905845.1	GCF_001514305.1	3	41	0.01765	0.38824	0.61176	66	104	0	0.9385	122	0.7438	170	48	0	false	0.0002	69260,1903563,3411091	ok	3	41	0.01765	0.38824	0.61176	66	104	0	0.7919	118	0.7438	170	48	0	false	0.0002	290813,2911721,3711607	ok	2.00	7.99	31.01
GCF_014205895.1__GCF_014201705.1	GCF_014205895.1	GCF_014201705.1	0	1	0.00000	0.41379	0.41379	24	24	0	0.9630	52	0.9815	58	43	0	false	0.0021		ok	0	1	0.00000	0.41379	0.41379	24	24	0	0.9811	52	0.9815	58	43	0	false	0.0021		ok	-2.00	2.00	1.00
GCA_902627805.1__GCA_902609685.1	GCA_902627805.1	GCA_902609685.1	0	17	0.00000	0.28409	0.28409	25	25	0	0.8400	63	0.7927	88	0	0	false	0.0067		ok	0	17	0.00000	0.28409	0.28409	25	25	0	0.8750	63	0.7927	88	0	0	false	0.0067		ok	-4.00	12.00	9.00
