Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.65	42.87	51.37	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	100.00	100.00	100.00	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	99.99	100.00	100.00	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	98.97	93.11	91.45	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	98.26	80.81	84.01	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	98.08	74.50	88.25	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	98.06	82.28	81.67	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	96.94	76.44	83.42	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	96.93	73.81	83.19	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	91.97	51.20	50.61	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
