Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	96.93	83.19	76.30	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	96.52	53.82	78.46	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	96.45	77.79	70.75	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	96.31	75.38	71.80	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	91.83	53.34	48.32	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Klebsiella_pneumoniae_MGH78578.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Klebsiella_pneumoniae_MGH78578.fasta	100.00	100.00	100.00	ENA|CP000647|CP000647.1 Klebsiella pneumoniae subsp. pneumoniae MGH 78578, complete genome.	ENA|CP000647|CP000647.1 Klebsiella pneumoniae subsp. pneumoniae MGH 78578, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Klebsiella_pneumoniae_MGH78578.fasta	94.84	22.65	31.46	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|CP000647|CP000647.1 Klebsiella pneumoniae subsp. pneumoniae MGH 78578, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Enterobacter_cloacae_13047.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Enterobacter_cloacae_13047.fasta	100.00	100.00	100.00	ENA|CP001918|CP001918.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete genome.	ENA|CP001918|CP001918.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	100.00	100.00	100.00	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	92.05	45.30	47.63	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.97	50.61	51.20	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.97	50.53	51.16	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.96	29.42	47.35	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.90	51.30	50.97	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.83	48.32	53.34	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.77	47.18	47.37	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.65	45.48	51.85	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	91.65	42.87	51.37	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Citrobacter_rodentium.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Citrobacter_rodentium.fasta	100.00	98.97	98.97	ENA|FN543502|FN543502.1 Citrobacter rodentium ICC168, complete genome	ENA|FN543502|FN543502.1 Citrobacter rodentium ICC168, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhimurium_LT2.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Citrobacter_rodentium.fasta	83.24	16.84	15.30	ENA|AE006468|AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome.	ENA|FN543502|FN543502.1 Citrobacter rodentium ICC168, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhi_CT18.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Citrobacter_rodentium.fasta	83.20	18.31	16.47	ENA|AL513382|AL513382.1 Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete chromosome	ENA|FN543502|FN543502.1 Citrobacter rodentium ICC168, complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	100.00	96.27	96.27	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	97.13	75.52	56.23	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	97.12	86.23	53.23	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	97.12	77.61	50.71	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	97.01	85.72	53.88	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	97.01	85.60	53.86	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	96.66	75.89	53.76	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	96.66	78.43	48.93	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	96.52	78.46	53.82	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Klebsiella_pneumoniae_MGH78578.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	94.84	31.46	22.65	ENA|CP000647|CP000647.1 Klebsiella pneumoniae subsp. pneumoniae MGH 78578, complete genome.	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	91.96	47.35	29.42	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	100.00	100.00	100.00	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	99.99	100.00	100.00	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	98.97	93.11	91.45	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	98.26	80.81	84.01	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	98.08	74.50	88.25	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	98.06	82.28	81.67	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	97.01	53.88	85.72	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	96.94	76.44	83.42	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	96.93	73.81	83.19	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	91.97	51.20	50.61	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.
